935954576297156608	Hate Speech
935953637976588288	Hate Speech
935952399889440768	Hate Speech
935952176517586944	Normal Speech
935951800158502912	Hate Speech
935951388680642566	Normal Speech
935949457354452993	Hate Speech
935948578496942081	Hate Speech
935947602654240768	Normal Speech
935947175871344640	Normal Speech
935947078173208577	Hate Speech
935946733158387715	Normal Speech
935946511980036097	Normal Speech
935945041977024512	Normal Speech
935944810879258624	Normal Speech
935944497145380864	Hate Speech
935944196464115712	Normal Speech
935943928787931137	Normal Speech
935942818769469440	Hate Speech
935942410395295744	Normal Speech
935942332020678660	Hate Speech
935941380127342593	Hate Speech
935940149090795520	Normal Speech
935939511728476160	Normal Speech
935938183509843968	Normal Speech
935936973939752960	Hate Speech
935936912950480896	Hate Speech
935935441177542658	Normal Speech
935935229860093953	Hate Speech
935934572524531712	Hate Speech
935934140855259136	Normal Speech
935933750407340032	Normal Speech
935933724063014912	Normal Speech
935933558417367040	Hate Speech
935933425264951296	Normal Speech
935932822908309505	Normal Speech
935932469009776640	Hate Speech
935932401359904768	Hate Speech
831648637037862912	Normal Speech
831635810986385413	Normal Speech
831613843583488001	Normal Speech
831613744304234497	Normal Speech
931233332356141056	Normal Speech
831595103768698880	Normal Speech
831593870290976769	Normal Speech
831593133527937025	Normal Speech
831592984445480961	Normal Speech
831592963889307648	Normal Speech
831590264905093121	Hate Speech
831586225102450690	Normal Speech
831584333320376320	Normal Speech
831583757912137728	Normal Speech
831583025389510656	Hate Speech
831581073473753089	Hate Speech
831573340615630848	Normal Speech
831570606080524288	Normal Speech
831568465882394624	Normal Speech
831567729668800520	Normal Speech
831566714097655808	Normal Speech
831566703054221312	Normal Speech
831566038319919106	Hate Speech
831565581870624769	Normal Speech
831564559483691009	Hate Speech
831562858337034241	Normal Speech
831560228265132032	Hate Speech
831558194216497160	Normal Speech
831558184821207040	Normal Speech
831557218512277505	Normal Speech
831557086253195264	Normal Speech
831556514661871621	Normal Speech
831553636505378817	Normal Speech
831551082539016192	Normal Speech
831551075463335936	Normal Speech
831547089758859264	Normal Speech
831540836261191681	Normal Speech
831540428751134720	Normal Speech
831533702966566913	Normal Speech
831533587736457216	Normal Speech
831533141739393024	Normal Speech
831533030812614656	Normal Speech
831531826745335811	Normal Speech
831531700245164033	Normal Speech
831530969005965313	Normal Speech
831530574183403520	Normal Speech
831529222942363649	Normal Speech
831527054101327875	Normal Speech
831526971880378368	Normal Speech
831526938942509056	Normal Speech
831526100417277952	Normal Speech
831525743712690176	Normal Speech
831525177674469377	Normal Speech
831524059850608640	Normal Speech
831523992213319682	Normal Speech
831523352967860224	Normal Speech
831522829535428609	Normal Speech
831522477650087937	Normal Speech
831521991429586944	Normal Speech
831520024930164736	Normal Speech
831518298189737986	Normal Speech
831516500536258560	Normal Speech
831515213065252864	Normal Speech
831514992004448256	Normal Speech
831514815227047937	Normal Speech
831514126610472960	Normal Speech
831510187903217666	Normal Speech
831508614959468545	Normal Speech
831508609125195776	Normal Speech
831508591916023811	Normal Speech
831506993043079168	Normal Speech
831502649333686276	Normal Speech
831502112588718081	Normal Speech
831501585746362369	Normal Speech
831499211980029953	Normal Speech
831500327379693570	Hate Speech
831496603596845057	Normal Speech
831472764322189313	Normal Speech
831463857684172800	Normal Speech
831433254880309248	Normal Speech
831430812516044802	Normal Speech
831430630076456960	Normal Speech
831430111022944257	Normal Speech
831429036337401856	Normal Speech
831427726359797760	Normal Speech
831426359897501696	Normal Speech
831423762709020672	Normal Speech
831417463447371780	Normal Speech
965365926068600832	Normal Speech
965365839112257536	Normal Speech
965354919757844480	Normal Speech
965354522624380934	Normal Speech
965353270880407553	Normal Speech
965317664347373568	Normal Speech
965231376487268353	Hate Speech
965202092154544129	Normal Speech
965168146092093442	Normal Speech
965167510730563584	Normal Speech
965166783023009792	Normal Speech
965160193364561930	Normal Speech
962073502915297280	Normal Speech
962037995971858433	Normal Speech
962037416059023361	Normal Speech
893448440159522817	Normal Speech
893443163653844992	Normal Speech
893442188058570752	Hate Speech
893441989240176641	Hate Speech
893436347414925312	Normal Speech
893428294091120640	Hate Speech
893427732037726209	Hate Speech
893427035607105536	Normal Speech
893423675411750918	Normal Speech
893422383633055744	Normal Speech
893420903027093504	Normal Speech
893415364624658432	Normal Speech
893415211985772549	Normal Speech
893406918517166081	Normal Speech
893405133450510337	Hate Speech
893399285928087553	Normal Speech
893397659712602113	Normal Speech
893393237053890560	Hate Speech
893391780233728001	Hate Speech
893384907279532032	Normal Speech
893369487805886464	Hate Speech
893363000429752320	Normal Speech
893358090485190656	Normal Speech
893355771399950336	Normal Speech
893349951710908417	Normal Speech
893342186976272385	Hate Speech
893339980159963136	Normal Speech
893336774658871296	Normal Speech
893334448992915456	Hate Speech
893326712561442816	Normal Speech
893325716527435776	Hate Speech
893322526679601154	Normal Speech
893318822597451776	Normal Speech
893314844476100609	Normal Speech
893307107071725568	Normal Speech
893306252037472256	Normal Speech
893296858050723840	Normal Speech
893284269501566976	Normal Speech
893250957361819654	Normal Speech
893224309812068352	Hate Speech
893219328098697216	Normal Speech
893205339021033472	Hate Speech
893203957199376384	Normal Speech
893203107794092032	Normal Speech
893194220361711617	Normal Speech
893189521285816320	Hate Speech
893182820281196544	Normal Speech
893181269764341761	Normal Speech
893180902041407488	Normal Speech
893177020892532737	Hate Speech
893174007201243137	Hate Speech
893172887611334656	Hate Speech
893167283278708736	Normal Speech
893163415144890368	Normal Speech
893156770847141888	Normal Speech
893153619188514816	Normal Speech
893152956014616578	Hate Speech
893148074469621761	Hate Speech
893148064428560384	Normal Speech
893144354252042240	Normal Speech
893141811966771200	Normal Speech
893138501318959108	Hate Speech
893130261772238848	Normal Speech
893123109133336576	Hate Speech
893117692562948096	Normal Speech
893117343726960640	Normal Speech
893112024326123520	Hate Speech
893109497526456321	Hate Speech
893106316461301760	Normal Speech
893102620184899585	Normal Speech
893091891289391104	Normal Speech
893091041632559105	Normal Speech
893088461724426241	Hate Speech
893087673203781632	Hate Speech
893084755977277442	Normal Speech
893084347389153280	Normal Speech
893076732193906689	Normal Speech
893076130038763524	Normal Speech
893062392657043456	Normal Speech
893058409095987200	Normal Speech
893054049817305088	Normal Speech
893052451431100417	Normal Speech
893051951386112000	Hate Speech
893051370663792641	Hate Speech
893045416291258371	Normal Speech
893045106420457472	Normal Speech
893043275573022722	Normal Speech
893029199664922624	Normal Speech
893028132667744256	Normal Speech
893027208603639808	Normal Speech
893024348822482944	Normal Speech
893016516786049027	Normal Speech
893016279178768384	Normal Speech
893011542374981632	Normal Speech
893006263449247744	Normal Speech
893002337811402758	Hate Speech
892990702187151360	Hate Speech
892987774470467584	Hate Speech
892985268436819969	Normal Speech
892981797142790144	Normal Speech
892981020026449920	Normal Speech
892961852442857472	Hate Speech
892959130037702657	Normal Speech
892956533604192257	Normal Speech
892953669846671361	Normal Speech
892951579564711936	Normal Speech
892925022934888449	Normal Speech
892912017354313728	Hate Speech
892896307387539456	Normal Speech
892890587455795200	Normal Speech
892884782584963072	Normal Speech
892867791803617284	Normal Speech
892862039579910144	Normal Speech
892842839360630784	Hate Speech
892826787155132416	Normal Speech
818572837334171648	Normal Speech
818541211937931265	Normal Speech
818540984862699521	Hate Speech
818539744120475655	Normal Speech
818536493278838785	Hate Speech
818536131088224261	Normal Speech
818520378981183489	Hate Speech
818519528246284297	Hate Speech
818510749949685761	Normal Speech
818499717789261824	Hate Speech
818499568056745984	Hate Speech
818485831614795778	Normal Speech
818469493307482112	Hate Speech
818448188910747648	Hate Speech
818441062402457601	Normal Speech
818433120064180224	Hate Speech
818423301663928320	Normal Speech
818416710600585216	Normal Speech
818410611914788864	Hate Speech
818402550928015361	Normal Speech
818399055365763072	Hate Speech
818395962003648512	Hate Speech
818393176377618432	Normal Speech
818384060326309889	Hate Speech
818380062282158080	Normal Speech
818362792881377280	Normal Speech
818348219491110914	Hate Speech
818342711593988096	Hate Speech
818337685043638275	Normal Speech
818314354181492737	Normal Speech
818314271264276482	Normal Speech
818306042102710272	Hate Speech
818300765756239876	Normal Speech
818296518197309440	Normal Speech
818290102506049536	Normal Speech
818274970480410624	Normal Speech
818202475761192961	Normal Speech
818199876869771264	Hate Speech
818191183449063424	Normal Speech
818191114821890048	Normal Speech
818185081575632897	Hate Speech
818165979612061697	Hate Speech
818160454396682242	Normal Speech
818158489222651905	Normal Speech
818152752584990723	Normal Speech
818149873652404225	Hate Speech
818147401601085440	Normal Speech
818146204907290624	Hate Speech
818142108770938882	Normal Speech
818137974546243584	Normal Speech
818134454908530692	Normal Speech
818133577560969216	Hate Speech
818132306242179075	Normal Speech
818129337224413186	Normal Speech
818126217668939776	Hate Speech
818123931110506496	Hate Speech
818118510777798657	Normal Speech
818117476265447425	Normal Speech
818114386044788736	Hate Speech
818108818311827456	Normal Speech
818093473609883649	Normal Speech
818092991793401860	Normal Speech
817739342361804800	Hate Speech
945506047124373504	Normal Speech
945504635384602624	Hate Speech
945494245481234432	Normal Speech
945456808361152513	Hate Speech
945429927477645312	Hate Speech
945426608390901761	Normal Speech
945420369367777281	Normal Speech
945398813182660608	Hate Speech
945388379478278145	Normal Speech
945378619131551744	Normal Speech
945371093329518592	Normal Speech
945370687849373696	Normal Speech
945370484773830656	Hate Speech
945369503604473856	Hate Speech
945368471877160960	Normal Speech
945348477923422209	Hate Speech
945345067270668288	Normal Speech
945341310394777600	Hate Speech
945339994465435648	Hate Speech
945339363096977413	Normal Speech
945339301180579840	Hate Speech
945337860764286978	Hate Speech
945335838111547392	Normal Speech
945333799579037697	Hate Speech
945332601065062401	Normal Speech
945332389190012930	Hate Speech
945332048172060672	Hate Speech
945330545210294273	Hate Speech
945330046289317888	Normal Speech
945329791934390272	Normal Speech
945327803058110464	Hate Speech
945324856651812864	Normal Speech
945321436981415937	Normal Speech
945315751153385473	Hate Speech
945313525769162752	Normal Speech
945313260458438662	Normal Speech
945311129471016960	Normal Speech
945310207743160320	Normal Speech
945309999303028736	Normal Speech
945308652646236160	Hate Speech
945305629857431552	Hate Speech
945304191458713603	Hate Speech
945302984937926656	Normal Speech
945301986269790208	Hate Speech
945300824485277696	Normal Speech
945300099395067909	Normal Speech
945297029873352706	Hate Speech
945296611671814145	Hate Speech
945296331244945409	Hate Speech
945295610655129601	Normal Speech
945295096211222529	Normal Speech
945295002841706499	Hate Speech
945281156437614592	Hate Speech
945279699491737601	Normal Speech
945279128114044928	Hate Speech
945278329199910912	Normal Speech
945277104530243586	Hate Speech
945276210866614273	Normal Speech
945273926778748928	Normal Speech
945270911740940289	Hate Speech
945268883337834496	Hate Speech
945268469372555264	Hate Speech
945264198778359808	Normal Speech
945261124433231872	Hate Speech
945255026926260226	Hate Speech
945254488536883200	Hate Speech
945254220130697217	Normal Speech
945253887799320576	Normal Speech
945253778927652864	Normal Speech
945253601093459968	Hate Speech
945251454083727361	Hate Speech
945243462655344640	Normal Speech
945241391587659777	Hate Speech
945239275108417536	Hate Speech
945233867413241856	Normal Speech
945227991717736448	Hate Speech
945226541235036160	Normal Speech
945226133108269056	Normal Speech
945224888343781377	Normal Speech
945224424210485249	Hate Speech
945224111910817792	Hate Speech
945221989488357376	Hate Speech
945221262527393793	Hate Speech
945218960416563200	Normal Speech
945218216594325506	Normal Speech
945216258424815616	Normal Speech
945216056045342720	Hate Speech
945215202546667522	Normal Speech
945214291392770048	Hate Speech
945214186610507776	Normal Speech
945211694887735296	Normal Speech
945211199905521664	Normal Speech
945207928323059717	Hate Speech
945204791088635906	Hate Speech
945204575790919680	Normal Speech
945204352649592832	Normal Speech
945201806279286785	Normal Speech
945199873044897793	Hate Speech
945185370953650177	Normal Speech
945182910834806784	Hate Speech
945180153201561600	Hate Speech
945176828070707205	Normal Speech
945174904302813184	Hate Speech
945172860342956033	Normal Speech
945172111848386560	Hate Speech
945171283402039296	Normal Speech
945169480140840960	Normal Speech
945169462646280194	Normal Speech
945168982616678401	Hate Speech
945164449106808832	Normal Speech
945161250580848640	Hate Speech
945157359646646272	Normal Speech
945157334837448704	Hate Speech
945156905621585921	Hate Speech
945139785412231168	Normal Speech
945139570512769025	Hate Speech
945138313874128896	Hate Speech
945138304638316544	Normal Speech
945131385542492160	Hate Speech
945121083425824768	Hate Speech
945114686084861952	Normal Speech
945104943869865986	Hate Speech
945069462293753857	Hate Speech
945049703825199104	Normal Speech
945039105481515009	Normal Speech
945039095595597824	Normal Speech
945030843554254848	Normal Speech
945028409335324672	Normal Speech
945024449740398592	Normal Speech
945022975891275776	Hate Speech
945021560989143040	Hate Speech
945018478372593664	Hate Speech
945017083082842112	Normal Speech
945016114026876928	Normal Speech
945011106061410304	Hate Speech
945009280456916992	Hate Speech
945008580209426433	Normal Speech
945004242921652224	Hate Speech
945004098411143168	Normal Speech
945003969180401669	Hate Speech
945003115169775616	Normal Speech
944998743585124352	Normal Speech
944997139381354496	Hate Speech
944994322390204416	Normal Speech
944990519813324800	Hate Speech
944987780479774721	Normal Speech
944986416609509376	Normal Speech
944983648872177665	Normal Speech
944984249873993728	Hate Speech
944983964044869634	Hate Speech
944983366788665346	Normal Speech
944982066340315136	Normal Speech
944981865282318337	Hate Speech
944979734701723649	Hate Speech
944978639950663680	Hate Speech
944978193332580352	Normal Speech
944976003721392128	Hate Speech
944968017754185728	Normal Speech
944963937929388033	Normal Speech
944959014042976256	Normal Speech
944957696322633729	Normal Speech
944947882519597056	Hate Speech
944944962960891904	Normal Speech
944944279884984320	Hate Speech
944944221164843008	Hate Speech
944944035055185923	Normal Speech
944943684218425344	Normal Speech
834899717658185729	Normal Speech
834842364657156096	Normal Speech
834826838056792065	Normal Speech
834826774894800896	Normal Speech
834826008134041600	Hate Speech
834823249586434049	Normal Speech
834820632433004546	Hate Speech
834816051284172803	Normal Speech
834811412316712960	Normal Speech
834809986177916928	Normal Speech
834808199039565824	Hate Speech
834796617790345217	Normal Speech
834796430845947905	Normal Speech
834792450019450880	Hate Speech
834786747796029441	Normal Speech
834780118241333248	Normal Speech
834774793710878721	Normal Speech
834768280384577536	Normal Speech
834765842835349504	Normal Speech
834764165042548736	Hate Speech
834758926424035330	Hate Speech
834757305342242819	Normal Speech
834756894921281536	Normal Speech
834753371852509184	Normal Speech
834753305461014528	Normal Speech
834752966175387649	Hate Speech
834750868004171778	Hate Speech
834746468053483520	Normal Speech
834739261018607621	Normal Speech
834733323431845889	Normal Speech
834731381334953985	Normal Speech
834711162730201089	Normal Speech
834710447051927553	Normal Speech
834707470639525888	Normal Speech
834706041216626689	Hate Speech
834692081088032769	Hate Speech
834691292554723329	Normal Speech
834687705036550144	Normal Speech
834687493937180672	Normal Speech
834687051220058113	Normal Speech
834684455914786816	Hate Speech
834669059526553600	Normal Speech
834667378621374465	Normal Speech
834666741011709952	Hate Speech
834664255244869632	Normal Speech
834658235005153280	Normal Speech
834649502443266048	Hate Speech
834647831491272704	Normal Speech
834632200217886720	Normal Speech
834626444105953280	Hate Speech
834618852562628608	Normal Speech
834603708214296576	Normal Speech
834597300857094144	Normal Speech
834585029690871808	Normal Speech
834584646516088832	Hate Speech
834577693479809024	Normal Speech
834573371463520256	Normal Speech
834559292485357569	Hate Speech
834538708447657985	Normal Speech
834534818067181568	Normal Speech
834533377348923394	Normal Speech
834510467196448768	Hate Speech
834506165715365888	Normal Speech
834501402974040064	Hate Speech
834501068155473924	Normal Speech
834488531124887552	Normal Speech
834486827973279750	Normal Speech
834480062288191488	Hate Speech
834479604844802048	Normal Speech
834460998819942400	Normal Speech
834458144378073089	Hate Speech
834457607012093952	Normal Speech
834455779415584768	Normal Speech
834452755007672320	Normal Speech
834447397082144769	Normal Speech
834442603374444544	Hate Speech
834432065777127428	Hate Speech
834429656120098816	Hate Speech
834428209173258240	Normal Speech
834425213156806656	Hate Speech
834425137604730880	Normal Speech
834424876819558400	Normal Speech
834424566726410240	Normal Speech
834418213924564993	Normal Speech
834417908784721920	Hate Speech
834411880466759680	Hate Speech
834408586155532288	Normal Speech
834407197304115200	Normal Speech
834407061626687490	Normal Speech
834406618863316992	Normal Speech
834405175787921408	Normal Speech
834403891961876481	Hate Speech
834392532947714050	Normal Speech
834391582837239808	Normal Speech
834390590351630336	Normal Speech
834390504578105344	Normal Speech
834388825149493248	Normal Speech
834387650626871297	Hate Speech
834382708721721344	Hate Speech
834375166469640193	Normal Speech
834372163671031808	Normal Speech
834370048928124929	Normal Speech
834365944797474816	Hate Speech
834348090966552576	Hate Speech
834338536841216006	Hate Speech
834338288949420032	Normal Speech
834331774822019074	Normal Speech
834328835114037248	Normal Speech
834324224550518784	Normal Speech
834320597178019840	Hate Speech
834319220338982912	Hate Speech
834317994130100224	Normal Speech
834314903372587010	Normal Speech
834313560813600768	Normal Speech
834309391448825856	Normal Speech
834305807093288960	Normal Speech
834305453563772929	Hate Speech
834297648609898496	Hate Speech
834273194991181824	Hate Speech
834272947917484032	Normal Speech
834270347348303872	Normal Speech
834269012594921473	Normal Speech
834266611737571328	Normal Speech
834265425697447936	Normal Speech
834264192257556483	Hate Speech
834264033167552512	Normal Speech
834256712399982592	Hate Speech
834254625545019393	Normal Speech
834251831308124162	Normal Speech
834244462134063104	Normal Speech
834236650196783106	Hate Speech
834236583033335808	Hate Speech
834233070639316992	Normal Speech
834218148027039745	Hate Speech
834216951215972352	Normal Speech
834202793481293824	Hate Speech
834180388624949248	Normal Speech
834166960283860992	Hate Speech
834147186531262464	Hate Speech
834146937548967939	Normal Speech
834144606661013504	Normal Speech
834139474472890370	Hate Speech
834139195706847232	Hate Speech
834134652671627265	Normal Speech
834129939700006912	Normal Speech
834124664544907265	Normal Speech
834123121682681856	Normal Speech
834122380188512256	Hate Speech
834117500270845952	Normal Speech
834116541943791616	Normal Speech
834115376615137280	Normal Speech
834113897779044352	Normal Speech
834113761518698496	Normal Speech
834111672507826179	Hate Speech
834111667181068288	Hate Speech
834108434777792513	Normal Speech
834107320720355328	Hate Speech
834104286279827456	Normal Speech
834103185988055043	Normal Speech
875829545210740738	Normal Speech
834100586786217985	Normal Speech
834099570544091136	Hate Speech
834097161017163776	Normal Speech
834095752985067521	Hate Speech
834095725038415873	Normal Speech
834094589300588545	Hate Speech
834092878297235456	Normal Speech
834091955948756998	Hate Speech
834091649626206210	Normal Speech
834091567291981825	Normal Speech
834090687482175489	Normal Speech
834089902618841089	Hate Speech
834089573659574272	Normal Speech
834086890244599811	Normal Speech
834086832275124224	Normal Speech
834085582053789698	Normal Speech
834084012255801345	Normal Speech
834080268310945792	Normal Speech
834066756876513281	Normal Speech
834065308872822784	Normal Speech
834065094409601025	Normal Speech
834062702045704194	Hate Speech
834062534114234369	Hate Speech
834060121189806080	Normal Speech
834047478752227329	Hate Speech
834044663027888133	Normal Speech
834041112323059714	Normal Speech
834036785055485954	Hate Speech
834034426434699265	Hate Speech
834033616300679168	Normal Speech
834032232352403457	Normal Speech
834031086128812034	Hate Speech
834030900446887936	Normal Speech
834030866053619713	Hate Speech
834030495444905985	Normal Speech
834030180687552513	Hate Speech
834029077451378688	Normal Speech
834028338893185024	Normal Speech
834027719377686528	Normal Speech
834025990049427458	Hate Speech
834024233189654529	Normal Speech
834023389559980032	Normal Speech
834023242314690560	Normal Speech
834020807827390464	Hate Speech
834010076272803841	Hate Speech
834009833980514304	Normal Speech
834009127349272576	Normal Speech
834008925431332864	Hate Speech
834006146998554624	Hate Speech
834006000055230467	Hate Speech
834003915079372800	Normal Speech
834003733440757760	Normal Speech
833998029325733888	Hate Speech
833997116909506560	Normal Speech
833997114149593088	Normal Speech
833996305672335361	Normal Speech
833996102181457920	Normal Speech
833995531236077570	Normal Speech
833992961834831877	Normal Speech
833992688512872456	Normal Speech
833992238086684672	Hate Speech
833988415653810176	Hate Speech
833986840952729600	Normal Speech
833983223172571137	Hate Speech
833981735943667712	Normal Speech
833981499850493953	Normal Speech
833976532498522112	Hate Speech
833976351606571008	Normal Speech
833975659991068673	Hate Speech
833974533195517952	Normal Speech
833958899199963140	Normal Speech
833955764309991424	Hate Speech
833952657714900992	Normal Speech
833946813543636998	Normal Speech
833946403189747712	Hate Speech
833943367792758784	Normal Speech
833942983506530304	Hate Speech
833942805986684928	Hate Speech
833938932912050177	Hate Speech
833938118977974272	Normal Speech
833932865255653376	Normal Speech
833915466733146112	Normal Speech
833931951572660224	Hate Speech
833931659808485376	Normal Speech
833926923386449920	Normal Speech
833924308229566464	Normal Speech
833924126708428800	Normal Speech
833919899667951616	Normal Speech
833915593078091776	Normal Speech
833914911621251073	Normal Speech
833903867339407361	Hate Speech
833901271459434496	Normal Speech
833898451981180928	Hate Speech
833897696792543232	Hate Speech
833896968447463424	Normal Speech
833893827542974465	Normal Speech
833891988323852288	Normal Speech
833890101079994373	Hate Speech
833889990643945473	Hate Speech
833889977423511553	Hate Speech
833887777079119875	Normal Speech
833880793529405441	Normal Speech
833734455013539841	Normal Speech
833874715336929281	Hate Speech
833861734905561092	Hate Speech
833857680188067840	Normal Speech
833856743411159045	Hate Speech
833852447487619074	Normal Speech
833808909165064196	Normal Speech
833789267994374153	Hate Speech
833778306839359489	Hate Speech
833775243479150592	Hate Speech
833774180852170753	Normal Speech
833774051537584130	Normal Speech
833774011385577473	Normal Speech
833772872879452160	Hate Speech
833771874106609675	Hate Speech
833766176983568384	Hate Speech
833764601355452416	Hate Speech
833762498016849920	Normal Speech
833761664335912960	Normal Speech
833761393664999428	Normal Speech
833758476966981634	Hate Speech
833756884834332672	Normal Speech
833756391751946241	Normal Speech
833751576187719682	Hate Speech
833742202249609217	Normal Speech
833741615097380864	Normal Speech
833738499371257856	Hate Speech
833738270160871424	Hate Speech
833737809974456320	Normal Speech
833737027069890560	Normal Speech
833736015915388928	Hate Speech
833735641435340800	Hate Speech
833735131538059264	Normal Speech
833733947490238467	Normal Speech
833732620458586112	Hate Speech
833731127789617155	Hate Speech
833724479620730880	Normal Speech
833724050501431296	Normal Speech
833723681402712065	Normal Speech
833723676872814592	Hate Speech
833723267278061568	Normal Speech
833722060509691905	Hate Speech
833720552808443906	Hate Speech
833720116718211072	Normal Speech
833718128811077632	Normal Speech
833718068207566848	Normal Speech
833717368962551809	Normal Speech
833716247824994304	Normal Speech
833715770173583365	Normal Speech
833715173206667266	Normal Speech
833715139467702272	Hate Speech
833711606882238466	Normal Speech
833708493119057922	Hate Speech
833703148300673024	Normal Speech
833702704891432962	Normal Speech
833702440188919808	Normal Speech
833701993357176833	Hate Speech
833701008022855681	Normal Speech
833700363790319617	Hate Speech
833695534489751552	Normal Speech
833692366989037568	Hate Speech
833690506412560384	Hate Speech
833685813627981824	Hate Speech
833685358273523714	Normal Speech
833683885284143106	Hate Speech
833679911676166146	Hate Speech
833679221566251008	Hate Speech
833678206288814080	Normal Speech
833677035142799361	Normal Speech
833672630960009218	Normal Speech
833671506458734593	Hate Speech
833671375822925824	Normal Speech
833671273519648768	Normal Speech
833671231144599553	Hate Speech
833671066912436224	Hate Speech
833669737427116033	Normal Speech
833666512045088774	Normal Speech
833662531986137090	Hate Speech
833660524835528704	Normal Speech
833659695055380480	Hate Speech
833658771171864577	Normal Speech
833658406254833664	Hate Speech
833657908160258049	Normal Speech
833655826233585666	Normal Speech
833655258089943040	Hate Speech
833652883723866112	Normal Speech
833652632816386049	Normal Speech
833645773267017728	Normal Speech
833644551814443009	Hate Speech
833638726735507458	Normal Speech
833637091800186881	Hate Speech
833631181010771974	Normal Speech
833626741444784128	Normal Speech
833622119883874304	Hate Speech
833619276602998784	Hate Speech
833615577595912192	Hate Speech
833614437462441985	Hate Speech
833611766068310016	Normal Speech
833611052575186944	Normal Speech
833605435391250432	Hate Speech
833600720662257666	Hate Speech
833597222474412032	Hate Speech
833595634930249728	Normal Speech
833591310665842688	Normal Speech
833590661853171716	Hate Speech
833588711178674176	Normal Speech
833571588427628544	Hate Speech
833571523529154560	Normal Speech
833571474027917313	Hate Speech
833565622944436224	Normal Speech
833562896344969216	Normal Speech
833557251935776768	Hate Speech
833495773635604480	Normal Speech
833397004306960384	Normal Speech
833394802481848324	Normal Speech
833384421327765504	Normal Speech
833383838889963520	Hate Speech
833383102722482176	Normal Speech
833382975077306369	Normal Speech
833382452001460225	Normal Speech
833382082562899968	Normal Speech
913175894310522882	Normal Speech
913170449894400001	Normal Speech
